time,stock,atm_diff,avg_ltp_pct_x1000
08:27,LICHSGFIN,0.0,0.0
08:27,LICI,0.0,0.0
08:27,LODHA,0.0,0.0
08:27,LT,0.0,0.0
08:27,LTF,0.0,0.0
08:27,LTIM,0.0,0.0
08:27,LUPIN,0.0,0.0
08:27,M&M,0.0,0.0
08:27,MANAPPURAM,0.0,0.0
08:27,MANKIND,0.0,0.0
08:27,MARICO,0.0,0.0
08:27,MARUTI,0.0,0.0
08:27,MAXHEALTH,0.0,0.0
08:27,MAZDOCK,0.0,0.0
08:27,MCX,0.0,0.0
08:27,MFSL,0.0,0.0
08:27,MOTHERSON,0.0,0.0
08:27,MPHASIS,0.0,0.0
08:27,MUTHOOTFIN,0.0,0.0
08:27,NATIONALUM,0.0,0.0
08:27,NAUKRI,0.0,0.0
08:27,NBCC,0.0,0.0
08:27,NESTLEIND,0.0,0.0
08:27,NHPC,0.0,0.0
08:27,NMDC,0.0,0.0
08:27,NTPC,0.0,0.0
08:27,NUVAMA,0.0,0.0
08:27,NYKAA,0.0,0.0
08:27,OBEROIRLTY,0.0,0.0
08:27,OFSS,0.0,0.0
08:27,OIL,0.0,0.0
08:27,ONGC,0.0,0.0
08:27,PAGEIND,0.0,0.0
08:27,PATANJALI,0.0,0.0
08:27,PAYTM,0.0,0.0
08:27,PERSISTENT,0.0,0.0
08:27,PETRONET,0.0,0.0
08:27,PFC,0.0,0.0
08:27,PGEL,0.0,0.0
08:27,PHOENIXLTD,0.0,0.0
08:27,PIDILITIND,0.0,0.0
08:27,PIIND,0.0,0.0
08:27,PNB,0.0,0.0
08:27,PNBHOUSING,0.0,0.0
08:27,POLICYBZR,0.0,0.0
08:27,POLYCAB,0.0,0.0
08:27,POWERGRID,0.0,0.0
08:27,POWERINDIA,0.0,0.0
08:27,PPLPHARMA,0.0,0.0
08:27,PREMIERENE,0.0,0.0
08:27,PRESTIGE,0.0,0.0
08:27,RBLBANK,0.0,0.0
08:27,RECLTD,0.0,0.0
08:27,RELIANCE,0.0,0.0
08:27,RVNL,0.0,0.0
08:27,SAIL,0.0,0.0
08:27,SAMMAANCAP,0.0,0.0
08:27,SBICARD,0.0,0.0
08:27,SBILIFE,0.0,0.0
08:27,SBIN,0.0,0.0
08:27,SHREECEM,0.0,0.0
08:27,SHRIRAMFIN,0.0,0.0
08:27,SIEMENS,0.0,0.0
08:27,SOLARINDS,0.0,0.0
08:27,SONACOMS,0.0,0.0
08:27,SRF,0.0,0.0
08:27,SUNPHARMA,0.0,0.0
08:27,SUPREMEIND,0.0,0.0
08:27,SUZLON,0.0,0.0
08:27,SWIGGY,0.0,0.0
08:27,SYNGENE,0.0,0.0
08:27,TATACONSUM,0.0,0.0
08:27,TATAELXSI,0.0,0.0
08:27,TATAPOWER,0.0,0.0
08:27,TATASTEEL,0.0,0.0
08:27,TATATECH,0.0,0.0
08:27,TCS,0.0,0.0
08:27,TECHM,0.0,0.0
08:27,TIINDIA,0.0,0.0
08:27,TITAN,0.0,0.0
08:27,TORNTPHARM,0.0,0.0
08:27,TORNTPOWER,0.0,0.0
08:27,TRENT,0.0,0.0
08:27,TVSMOTOR,0.0,0.0
08:27,ULTRACEMCO,0.0,0.0
08:27,UNIONBANK,0.0,0.0
08:27,UNITDSPR,0.0,0.0
08:27,UNOMINDA,0.0,0.0
08:27,UPL,0.0,0.0
08:27,VBL,0.0,0.0
08:27,VEDL,0.0,0.0
08:27,VOLTAS,0.0,0.0
08:27,WAAREEENER,0.0,0.0
08:27,WIPRO,0.0,0.0
08:27,YESBANK,0.0,0.0
08:27,ZYDUSLIFE,0.0,0.0
08:29,360ONE,0.0,0.0
08:29,ABB,0.0,0.0
08:29,ABCAPITAL,0.0,0.0
08:29,ADANIENSOL,0.0,0.0
08:29,ADANIENT,0.0,0.0
08:29,ADANIGREEN,0.0,0.0
08:29,ADANIPORTS,0.0,0.0
08:29,ALKEM,0.0,0.0
08:29,AMBER,0.0,0.0
08:29,AMBUJACEM,0.0,0.0
08:29,ANGELONE,0.0,0.0
08:29,APLAPOLLO,0.0,0.0
08:29,APOLLOHOSP,0.0,0.0
08:29,ASHOKLEY,0.0,0.0
08:29,ASIANPAINT,0.0,0.0
08:29,ASTRAL,0.0,0.0
08:29,AUBANK,0.0,0.0
08:29,AUROPHARMA,0.0,0.0
08:29,AXISBANK,0.0,0.0
08:29,BAJAJ-AUTO,0.0,0.0
08:29,BAJAJFINSV,0.0,0.0
08:29,BAJAJHLDNG,0.0,0.0
08:29,BAJFINANCE,0.0,0.0
08:29,BANDHANBNK,0.0,0.0
08:29,BANKBARODA,0.0,0.0
08:29,BANKINDIA,0.0,0.0
08:29,BDL,0.0,0.0
08:29,BEL,0.0,0.0
08:29,BHARATFORG,0.0,0.0
08:29,BHARTIARTL,0.0,0.0
08:29,BHEL,0.0,0.0
08:29,BIOCON,0.0,0.0
08:29,BLUESTARCO,0.0,0.0
08:29,BOSCHLTD,0.0,0.0
08:29,BPCL,0.0,0.0
08:29,BRITANNIA,0.0,0.0
08:29,BSE,0.0,0.0
08:29,CAMS,0.0,0.0
08:29,CANBK,0.0,0.0
08:29,CDSL,0.0,0.0
08:29,CGPOWER,0.0,0.0
08:29,CHOLAFIN,0.0,0.0
08:29,CIPLA,0.0,0.0
08:29,COALINDIA,0.0,0.0
08:29,COFORGE,0.0,0.0
08:29,COLPAL,0.0,0.0
08:29,CONCOR,0.0,0.0
08:29,CROMPTON,0.0,0.0
08:29,CUMMINSIND,0.0,0.0
08:29,DABUR,0.0,0.0
08:29,DALBHARAT,0.0,0.0
08:29,DELHIVERY,0.0,0.0
08:29,DIVISLAB,0.0,0.0
08:29,DIXON,0.0,0.0
08:29,DLF,0.0,0.0
08:29,DMART,0.0,0.0
08:29,DRREDDY,0.0,0.0
08:29,EICHERMOT,0.0,0.0
08:29,ETERNAL,0.0,0.0
08:29,EXIDEIND,0.0,0.0
08:29,FEDERALBNK,0.0,0.0
08:29,FORTIS,0.0,0.0
08:29,GAIL,0.0,0.0
08:29,GLENMARK,0.0,0.0
08:29,GMRAIRPORT,0.0,0.0
08:29,GODREJCP,0.0,0.0
08:29,GODREJPROP,0.0,0.0
08:29,GRASIM,0.0,0.0
08:29,HAL,0.0,0.0
08:29,HAVELLS,0.0,0.0
08:29,HCLTECH,0.0,0.0
08:29,HDFCAMC,0.0,0.0
08:29,HDFCBANK,0.0,0.0
08:29,HDFCLIFE,0.0,0.0
08:29,HEROMOTOCO,0.0,0.0
08:29,HINDALCO,0.0,0.0
08:29,HINDPETRO,0.0,0.0
08:29,HINDUNILVR,0.0,0.0
08:29,HINDZINC,0.0,0.0
08:29,HUDCO,0.0,0.0
08:29,ICICIBANK,0.0,0.0
08:29,ICICIGI,0.0,0.0
08:29,ICICIPRULI,0.0,0.0
08:29,IDEA,0.0,0.0
08:29,IDFCFIRSTB,0.0,0.0
08:29,IEX,0.0,0.0
08:29,INDHOTEL,0.0,0.0
08:29,INDIANB,0.0,0.0
08:29,INDIGO,0.0,0.0
08:29,INDUSINDBK,0.0,0.0
08:29,INDUSTOWER,0.0,0.0
08:29,INFY,0.0,0.0
08:29,INOXWIND,0.0,0.0
08:29,IOC,0.0,0.0
08:29,IRCTC,0.0,0.0
08:29,IREDA,0.0,0.0
08:29,IRFC,0.0,0.0
08:29,ITC,0.0,0.0
08:29,JINDALSTEL,0.0,0.0
08:29,JIOFIN,0.0,0.0
08:29,JSWENERGY,0.0,0.0
08:29,JSWSTEEL,0.0,0.0
08:29,JUBLFOOD,0.0,0.0
08:29,KALYANKJIL,0.0,0.0
08:29,KAYNES,0.0,0.0
08:29,KEI,0.0,0.0
08:29,KFINTECH,0.0,0.0
08:29,KOTAKBANK,0.0,0.0
08:29,KPITTECH,0.0,0.0
08:29,LAURUSLABS,0.0,0.0
08:29,LICHSGFIN,0.0,0.0
08:29,LICI,0.0,0.0
08:29,LODHA,0.0,0.0
08:29,LT,0.0,0.0
08:29,LTF,0.0,0.0
08:29,LTIM,0.0,0.0
08:29,LUPIN,0.0,0.0
08:29,M&M,0.0,0.0
08:29,MANAPPURAM,0.0,0.0
08:29,MANKIND,0.0,0.0
08:29,MARICO,0.0,0.0
08:29,MARUTI,0.0,0.0
08:29,MAXHEALTH,0.0,0.0
08:29,MAZDOCK,0.0,0.0
08:29,MCX,0.0,0.0
08:29,MFSL,0.0,0.0
08:29,MOTHERSON,0.0,0.0
08:29,MPHASIS,0.0,0.0
08:29,MUTHOOTFIN,0.0,0.0
08:29,NATIONALUM,0.0,0.0
08:29,NAUKRI,0.0,0.0
08:29,NBCC,0.0,0.0
08:29,NESTLEIND,0.0,0.0
08:29,NHPC,0.0,0.0
08:29,NMDC,0.0,0.0
08:29,NTPC,0.0,0.0
08:29,NUVAMA,0.0,0.0
08:29,NYKAA,0.0,0.0
08:29,OBEROIRLTY,0.0,0.0
08:29,OFSS,0.0,0.0
08:29,OIL,0.0,0.0
08:29,ONGC,0.0,0.0
08:29,PAGEIND,0.0,0.0
08:29,PATANJALI,0.0,0.0
08:29,PAYTM,0.0,0.0
08:29,PERSISTENT,0.0,0.0
08:29,PETRONET,0.0,0.0
08:29,PFC,0.0,0.0
08:29,PGEL,0.0,0.0
08:29,PHOENIXLTD,0.0,0.0
08:29,PIDILITIND,0.0,0.0
08:29,PIIND,0.0,0.0
08:29,PNB,0.0,0.0
08:29,PNBHOUSING,0.0,0.0
08:29,POLICYBZR,0.0,0.0
08:29,POLYCAB,0.0,0.0
08:29,POWERGRID,0.0,0.0
08:29,POWERINDIA,0.0,0.0
08:29,PPLPHARMA,0.0,0.0
08:29,PREMIERENE,0.0,0.0
08:29,PRESTIGE,0.0,0.0
08:29,RBLBANK,0.0,0.0
08:29,RECLTD,0.0,0.0
08:29,RELIANCE,0.0,0.0
08:29,RVNL,0.0,0.0
08:29,SAIL,0.0,0.0
08:29,SAMMAANCAP,0.0,0.0
08:29,SBICARD,0.0,0.0
08:29,SBILIFE,0.0,0.0
08:29,SBIN,0.0,0.0
08:29,SHREECEM,0.0,0.0
08:29,SHRIRAMFIN,0.0,0.0
08:29,SIEMENS,0.0,0.0
08:29,SOLARINDS,0.0,0.0
08:29,SONACOMS,0.0,0.0
08:29,SRF,0.0,0.0
08:29,SUNPHARMA,0.0,0.0
08:29,SUPREMEIND,0.0,0.0
08:29,SUZLON,0.0,0.0
08:29,SWIGGY,0.0,0.0
08:29,SYNGENE,0.0,0.0
08:29,TATACONSUM,0.0,0.0
08:29,TATAELXSI,0.0,0.0
08:29,TATAPOWER,0.0,0.0
08:29,TATASTEEL,0.0,0.0
08:29,TATATECH,0.0,0.0
08:29,TCS,0.0,0.0
08:29,TECHM,0.0,0.0
08:29,TIINDIA,0.0,0.0
08:29,TITAN,0.0,0.0
08:29,TORNTPHARM,0.0,0.0
08:29,TORNTPOWER,0.0,0.0
08:29,TRENT,0.0,0.0
08:29,TVSMOTOR,0.0,0.0
08:29,ULTRACEMCO,0.0,0.0
08:29,UNIONBANK,0.0,0.0
08:29,UNITDSPR,0.0,0.0
08:29,UNOMINDA,0.0,0.0
08:29,UPL,0.0,0.0
08:29,VBL,0.0,0.0
08:29,VEDL,0.0,0.0
08:29,VOLTAS,0.0,0.0
08:29,WAAREEENER,0.0,0.0
08:29,WIPRO,0.0,0.0
08:29,YESBANK,0.0,0.0
08:29,ZYDUSLIFE,0.0,0.0
08:32,360ONE,0.0,0.0
08:32,ABB,0.0,0.0
08:32,ABCAPITAL,0.0,0.0
08:32,ADANIENSOL,0.0,0.0
08:32,ADANIENT,0.0,0.0
08:32,ADANIGREEN,0.0,0.0
08:32,ADANIPORTS,0.0,0.0
08:32,ALKEM,0.0,0.0
08:32,AMBER,0.0,0.0
08:32,AMBUJACEM,0.0,0.0
08:32,ANGELONE,0.0,0.0
08:32,APLAPOLLO,0.0,0.0
08:32,APOLLOHOSP,0.0,0.0
08:32,ASHOKLEY,0.0,0.0
08:32,ASIANPAINT,0.0,0.0
08:32,ASTRAL,0.0,0.0
08:32,AUBANK,0.0,0.0
08:32,AUROPHARMA,0.0,0.0
08:32,AXISBANK,0.0,0.0
08:32,BAJAJ-AUTO,0.0,0.0
08:32,BAJAJFINSV,0.0,0.0
08:32,BAJAJHLDNG,0.0,0.0
08:32,BAJFINANCE,0.0,0.0
08:32,BANDHANBNK,0.0,0.0
08:32,BANKBARODA,0.0,0.0
08:32,BANKINDIA,0.0,0.0
08:32,BDL,0.0,0.0
08:32,BEL,0.0,0.0
08:32,BHARATFORG,0.0,0.0
08:32,BHARTIARTL,0.0,0.0
08:32,BHEL,0.0,0.0
08:32,BIOCON,0.0,0.0
08:32,BLUESTARCO,0.0,0.0
08:32,BOSCHLTD,0.0,0.0
08:32,BPCL,0.0,0.0
08:32,BRITANNIA,0.0,0.0
08:32,BSE,0.0,0.0
08:32,CAMS,0.0,0.0
08:32,CANBK,0.0,0.0
08:32,CDSL,0.0,0.0
08:32,CGPOWER,0.0,0.0
08:32,CHOLAFIN,0.0,0.0
08:32,CIPLA,0.0,0.0
08:32,COALINDIA,0.0,0.0
08:32,COFORGE,0.0,0.0
08:32,COLPAL,0.0,0.0
08:32,CONCOR,0.0,0.0
08:32,CROMPTON,0.0,0.0
08:32,CUMMINSIND,0.0,0.0
08:32,DABUR,0.0,0.0
08:32,DALBHARAT,0.0,0.0
08:32,DELHIVERY,0.0,0.0
08:32,DIVISLAB,0.0,0.0
08:32,DIXON,0.0,0.0
08:32,DLF,0.0,0.0
08:32,DMART,0.0,0.0
08:32,DRREDDY,0.0,0.0
08:32,EICHERMOT,0.0,0.0
08:32,ETERNAL,0.0,0.0
08:32,EXIDEIND,0.0,0.0
08:32,FEDERALBNK,0.0,0.0
08:32,FORTIS,0.0,0.0
08:32,GAIL,0.0,0.0
08:32,GLENMARK,0.0,0.0
08:32,GMRAIRPORT,0.0,0.0
08:32,GODREJCP,0.0,0.0
08:32,GODREJPROP,0.0,0.0
08:32,GRASIM,0.0,0.0
08:32,HAL,0.0,0.0
08:32,HAVELLS,0.0,0.0
08:32,HCLTECH,0.0,0.0
08:32,HDFCAMC,0.0,0.0
08:32,HDFCBANK,0.0,0.0
08:32,HDFCLIFE,0.0,0.0
08:32,HEROMOTOCO,0.0,0.0
08:32,HINDALCO,0.0,0.0
08:32,HINDPETRO,0.0,0.0
08:32,HINDUNILVR,0.0,0.0
08:32,HINDZINC,0.0,0.0
08:32,HUDCO,0.0,0.0
08:32,ICICIBANK,0.0,0.0
08:32,ICICIGI,0.0,0.0
08:32,ICICIPRULI,0.0,0.0
08:32,IDEA,0.0,0.0
08:32,IDFCFIRSTB,0.0,0.0
08:32,IEX,0.0,0.0
08:32,INDHOTEL,0.0,0.0
08:32,INDIANB,0.0,0.0
08:32,INDIGO,0.0,0.0
08:32,INDUSINDBK,0.0,0.0
08:32,INDUSTOWER,0.0,0.0
08:32,INFY,0.0,0.0
08:32,INOXWIND,0.0,0.0
08:32,IOC,0.0,0.0
08:32,IRCTC,0.0,0.0
08:32,IREDA,0.0,0.0
08:32,IRFC,0.0,0.0
08:32,ITC,0.0,0.0
08:32,JINDALSTEL,0.0,0.0
08:32,JIOFIN,0.0,0.0
08:32,JSWENERGY,0.0,0.0
08:32,JSWSTEEL,0.0,0.0
08:32,JUBLFOOD,0.0,0.0
08:32,KALYANKJIL,0.0,0.0
08:32,KAYNES,0.0,0.0
08:32,KEI,0.0,0.0
08:32,KFINTECH,0.0,0.0
08:32,KOTAKBANK,0.0,0.0
08:32,KPITTECH,0.0,0.0
08:32,LAURUSLABS,0.0,0.0
08:32,LICHSGFIN,0.0,0.0
08:32,LICI,0.0,0.0
08:32,LODHA,0.0,0.0
08:32,LT,0.0,0.0
08:32,LTF,0.0,0.0
08:32,LTIM,0.0,0.0
08:32,LUPIN,0.0,0.0
08:32,M&M,0.0,0.0
08:32,MANAPPURAM,0.0,0.0
08:32,MANKIND,0.0,0.0
08:32,MARICO,0.0,0.0
08:32,MARUTI,0.0,0.0
08:32,MAXHEALTH,0.0,0.0
08:32,MAZDOCK,0.0,0.0
08:32,MCX,0.0,0.0
08:32,MFSL,0.0,0.0
08:32,MOTHERSON,0.0,0.0
08:32,MPHASIS,0.0,0.0
08:32,MUTHOOTFIN,0.0,0.0
08:32,NATIONALUM,0.0,0.0
08:32,NAUKRI,0.0,0.0
08:32,NBCC,0.0,0.0
08:32,NESTLEIND,0.0,0.0
08:32,NHPC,0.0,0.0
08:32,NMDC,0.0,0.0
08:32,NTPC,0.0,0.0
08:32,NUVAMA,0.0,0.0
08:32,NYKAA,0.0,0.0
08:32,OBEROIRLTY,0.0,0.0
08:32,OFSS,0.0,0.0
08:32,OIL,0.0,0.0
08:32,ONGC,0.0,0.0
08:32,PAGEIND,0.0,0.0
08:32,PATANJALI,0.0,0.0
08:32,PAYTM,0.0,0.0
08:32,PERSISTENT,0.0,0.0
08:32,PETRONET,0.0,0.0
08:32,PFC,0.0,0.0
08:32,PGEL,0.0,0.0
08:32,PHOENIXLTD,0.0,0.0
08:32,PIDILITIND,0.0,0.0
08:32,PIIND,0.0,0.0
08:32,PNB,0.0,0.0
08:32,PNBHOUSING,0.0,0.0
08:32,POLICYBZR,0.0,0.0
08:32,POLYCAB,0.0,0.0
08:32,POWERGRID,0.0,0.0
08:32,POWERINDIA,0.0,0.0
08:32,PPLPHARMA,0.0,0.0
08:32,PREMIERENE,0.0,0.0
08:32,PRESTIGE,0.0,0.0
08:32,RBLBANK,0.0,0.0
08:32,RECLTD,0.0,0.0
08:32,RELIANCE,0.0,0.0
08:32,RVNL,0.0,0.0
08:32,SAIL,0.0,0.0
08:32,SAMMAANCAP,0.0,0.0
08:32,SBICARD,0.0,0.0
08:32,SBILIFE,0.0,0.0
08:32,SBIN,0.0,0.0
08:32,SHREECEM,0.0,0.0
08:32,SHRIRAMFIN,0.0,0.0
08:32,SIEMENS,0.0,0.0
08:32,SOLARINDS,0.0,0.0
08:32,SONACOMS,0.0,0.0
08:32,SRF,0.0,0.0
08:32,SUNPHARMA,0.0,0.0
08:32,SUPREMEIND,0.0,0.0
08:32,SUZLON,0.0,0.0
08:32,SWIGGY,0.0,0.0
08:32,SYNGENE,0.0,0.0
08:32,TATACONSUM,0.0,0.0
08:32,TATAELXSI,0.0,0.0
08:32,TATAPOWER,0.0,0.0
08:32,TATASTEEL,0.0,0.0
08:32,TATATECH,0.0,0.0
08:32,TCS,0.0,0.0
08:32,TECHM,0.0,0.0
08:32,TIINDIA,0.0,0.0
08:32,TITAN,0.0,0.0
08:32,TORNTPHARM,0.0,0.0
08:32,TORNTPOWER,0.0,0.0
08:32,TRENT,0.0,0.0
08:32,TVSMOTOR,0.0,0.0
08:32,ULTRACEMCO,0.0,0.0
08:32,UNIONBANK,0.0,0.0
08:32,UNITDSPR,0.0,0.0
08:32,UNOMINDA,0.0,0.0
08:32,UPL,0.0,0.0
08:32,VBL,0.0,0.0
08:32,VEDL,0.0,0.0
08:32,VOLTAS,0.0,0.0
08:32,WAAREEENER,0.0,0.0
08:32,WIPRO,0.0,0.0
08:32,YESBANK,0.0,0.0
08:32,ZYDUSLIFE,0.0,0.0
08:38,360ONE,-1751.0,-100000.0
08:38,ABB,-10113.0,-100000.0
08:38,ABCAPITAL,-36353.0,-100000.0
08:38,ADANIENSOL,-8664.0,-100000.0
08:38,ADANIENT,-21219.0,-100000.0
08:38,ADANIGREEN,-22132.0,-100000.0
08:38,ADANIPORTS,-51031.0,-100000.0
08:38,ALKEM,-1480.0,-100000.0
08:38,AMBER,-8247.0,-100000.0
08:38,AMBUJACEM,-22762.0,-100000.0
08:38,ANGELONE,-35732.0,-100000.0
08:38,APLAPOLLO,-220.0,-100000.0
08:38,APOLLOHOSP,-16028.0,-100000.0
08:38,ASHOKLEY,-17371.0,-100000.0
08:38,ASIANPAINT,-12710.0,-100000.0
08:38,ASTRAL,-11694.0,-100000.0
08:38,AUBANK,-28013.0,-100000.0
08:38,AUROPHARMA,-11216.0,-100000.0
08:38,AXISBANK,-24185.0,-100000.0
08:38,BAJAJ-AUTO,-20125.0,-100000.0
08:38,BAJAJFINSV,-7662.0,-100000.0
08:38,BAJAJHLDNG,-1657.0,-100000.0
08:38,BAJFINANCE,-65765.0,-100000.0
08:38,BANDHANBNK,-15745.0,-100000.0
08:38,BANKBARODA,-25976.0,-100000.0
08:38,BANKINDIA,-2076.0,-100000.0
08:38,BDL,-48901.0,-100000.0
08:38,BEL,-73543.0,-100000.0
08:38,BHARATFORG,-20871.0,-100000.0
08:38,BHARTIARTL,-30355.0,-100000.0
08:38,BHEL,-47539.0,-100000.0
08:38,BIOCON,-24469.0,-100000.0
08:38,BLUESTARCO,-1238.0,-100000.0
08:38,BOSCHLTD,-2651.0,-100000.0
08:38,BPCL,-37609.0,-100000.0
08:38,BRITANNIA,-2270.0,-100000.0
08:38,BSE,-176317.0,-100000.0
08:38,CAMS,-9654.0,-100000.0
08:38,CANBK,-36084.0,-100000.0
08:38,CDSL,-44158.0,-100000.0
08:38,CGPOWER,-29760.0,-100000.0
08:38,CHOLAFIN,-15034.0,-100000.0
08:38,CIPLA,-16232.0,-100000.0
08:38,COALINDIA,-5070.0,-100000.0
08:38,COFORGE,-27730.0,-100000.0
08:38,COLPAL,-526.0,-100000.0
08:38,CONCOR,-18008.0,-100000.0
08:38,CROMPTON,-6346.0,-100000.0
08:38,CUMMINSIND,-2013.0,-100000.0
08:38,DABUR,-20128.0,-100000.0
08:38,DALBHARAT,-11120.0,-100000.0
08:38,DELHIVERY,-11621.0,-100000.0
08:38,DIVISLAB,-8013.0,-100000.0
08:38,DIXON,-130439.0,-100000.0
08:38,DLF,-87757.0,-100000.0
08:38,DMART,-35305.0,-100000.0
08:38,DRREDDY,-8249.0,-100000.0
08:38,EICHERMOT,-14032.0,-100000.0
08:38,ETERNAL,-168731.0,-100000.0
08:38,EXIDEIND,-5200.0,-100000.0
08:38,FEDERALBNK,-2378.0,-100000.0
08:38,FORTIS,-2514.0,-100000.0
08:38,GAIL,-15018.0,-100000.0
08:38,GLENMARK,-6372.0,-100000.0
08:38,GMRAIRPORT,-9218.0,-100000.0
08:38,GODREJCP,-5159.0,-100000.0
08:38,GODREJPROP,-16773.0,-100000.0
08:38,GRASIM,-708.0,-100000.0
08:38,HAL,-128247.0,-100000.0
08:38,HAVELLS,-4814.0,-100000.0
08:38,HCLTECH,-9794.0,-100000.0
08:38,HDFCAMC,-3223.0,-100000.0
08:38,HDFCBANK,-100755.0,-100000.0
08:38,HDFCLIFE,-10320.0,-100000.0
08:38,HEROMOTOCO,-12377.0,-100000.0
08:38,HINDALCO,-6233.0,-100000.0
08:38,HINDPETRO,-27548.0,-100000.0
08:38,HINDUNILVR,-8494.0,-100000.0
08:38,HINDZINC,-8920.0,-100000.0
08:38,HUDCO,-11507.0,-100000.0
08:38,ICICIBANK,-35247.0,-100000.0
08:38,ICICIGI,-4304.0,-100000.0
08:38,ICICIPRULI,-1631.0,-100000.0
08:38,IDEA,-47528.0,-100000.0
08:38,IDFCFIRSTB,-67633.0,-100000.0
08:38,IEX,-29034.0,-100000.0
08:38,INDHOTEL,-25075.0,-100000.0
08:38,INDIANB,-2380.0,-100000.0
08:38,INDIGO,-71625.0,-100000.0
08:38,INDUSINDBK,-39049.0,-100000.0
08:38,INDUSTOWER,-48786.0,-100000.0
08:38,INFY,-85845.0,-100000.0
08:38,INOXWIND,-20398.0,-100000.0
08:38,IOC,-13349.0,-100000.0
08:38,IRCTC,-30801.0,-100000.0
